Time	V(N001)	V(N002)	V(N003)	I(V1)	I(R1)	I(C1)	I(L1)	
0.481	-4.64888	0.131193	0.106534	0.00478008	-0.00478008	-0.00478008	-0.00478008	
0.4815	-4.58877	0.138036	0.115766	0.00472681	-0.00472681	-0.00472681	-0.00472681	
0.482	-4.52414	0.14479	0.124884	0.00466893	-0.00466893	-0.00466893	-0.00466893	
0.4825	-4.45503	0.151451	0.133879	0.00460648	-0.00460648	-0.00460648	-0.00460648	
0.483	-4.38153	0.15801	0.142742	0.00453954	-0.00453954	-0.00453954	-0.00453954	
0.4835	-4.30371	0.164463	0.151464	0.00446817	-0.00446817	-0.00446817	-0.00446817	
0.484	-4.22164	0.170801	0.160037	0.00439244	-0.00439244	-0.00439244	-0.00439244	
0.4845	-4.1354	0.177019	0.168451	0.00431242	-0.00431242	-0.00431242	-0.00431242	
0.485	-4.04508	0.183112	0.1767	0.0042282	-0.0042282	-0.0042282	-0.0042282	
0.4855	-3.95078	0.189072	0.184774	0.00413985	-0.00413985	-0.00413985	-0.00413985	
0.486	-3.85257	0.194894	0.192666	0.00404746	-0.00404746	-0.00404746	-0.00404746	
0.4865	-3.75056	0.200572	0.200367	0.00395113	-0.00395113	-0.00395113	-0.00395113	
0.487	-3.64484	0.2061	0.207872	0.00385094	-0.00385094	-0.00385094	-0.00385094	
0.4875	-3.53553	0.211474	0.21517	0.00374701	-0.00374701	-0.00374701	-0.00374701	
0.488	-3.42274	0.216687	0.222257	0.00363942	-0.00363942	-0.00363942	-0.00363942	
0.4885	-3.30656	0.221734	0.229124	0.00352829	-0.00352829	-0.00352829	-0.00352829	
0.489	-3.18712	0.226612	0.235766	0.00341373	-0.00341373	-0.00341373	-0.00341373	
0.4895	-3.06454	0.231313	0.242174	0.00329585	-0.00329585	-0.00329585	-0.00329585	
0.49	-2.93893	0.235835	0.248344	0.00317476	-0.00317476	-0.00317476	-0.00317476	
0.4905	-2.81042	0.240172	0.254269	0.00305059	-0.00305059	-0.00305059	-0.00305059	
0.491	-2.67913	0.244321	0.259943	0.00292345	-0.00292345	-0.00292345	-0.00292345	
0.4915	-2.54521	0.248276	0.26536	0.00279348	-0.00279348	-0.00279348	-0.00279348	
0.492	-2.40877	0.252035	0.270515	0.0026608	-0.0026608	-0.0026608	-0.0026608	
0.4925	-2.26995	0.255593	0.275404	0.00252555	-0.00252555	-0.00252555	-0.00252555	
0.493	-2.1289	0.258947	0.280021	0.00238784	-0.00238784	-0.00238784	-0.00238784	
0.4935	-1.98574	0.262094	0.284361	0.00224783	-0.00224783	-0.00224783	-0.00224783	
0.494	-1.84062	0.26503	0.288421	0.00210565	-0.00210565	-0.00210565	-0.00210565	
0.4945	-1.69369	0.267753	0.292197	0.00196144	-0.00196144	-0.00196144	-0.00196144	
0.495	-1.54508	0.270259	0.295684	0.00181534	-0.00181534	-0.00181534	-0.00181534	
0.4955	-1.39496	0.272547	0.298879	0.0016675	-0.0016675	-0.0016675	-0.0016675	
0.496	-1.24345	0.274613	0.301779	0.00151806	-0.00151806	-0.00151806	-0.00151806	
0.4965	-1.09072	0.276457	0.304382	0.00136717	-0.00136717	-0.00136717	-0.00136717	
0.497	-0.936907	0.278075	0.306684	0.00121498	-0.00121498	-0.00121498	-0.00121498	
0.4975	-0.782172	0.279468	0.308684	0.00106164	-0.00106164	-0.00106164	-0.00106164	
0.498	-0.626666	0.280632	0.310379	0.000907298	-0.000907298	-0.000907298	-0.000907298	
0.4985	-0.470542	0.281567	0.311768	0.000752109	-0.000752109	-0.000752109	-0.000752109	
0.499	-0.313953	0.282272	0.312849	0.000596225	-0.000596225	-0.000596225	-0.000596225	
0.4995	-0.157054	0.282746	0.313621	0.0004398	-0.0004398	-0.0004398	-0.0004398	
0.5	1.00458e-13	0.28299	0.314084	0.00028299	-0.00028299	-0.00028299	-0.00028299	
0.5005	0.157054	0.283001	0.314237	0.000125947	-0.000125947	-0.000125947	-0.000125947	
0.501	0.313953	0.282781	0.314081	-3.11714e-05	3.11714e-05	3.11714e-05	3.11714e-05	
0.5015	0.470542	0.28233	0.313614	-0.000188212	0.000188212	0.000188212	0.000188212	
0.502	0.626666	0.281648	0.312837	-0.000345018	0.000345018	0.000345018	0.000345018	
0.5025	0.782172	0.280735	0.311752	-0.000501437	0.000501437	0.000501437	0.000501437	
0.503	0.936907	0.279593	0.31036	-0.000657313	0.000657313	0.000657313	0.000657313	
0.5035	1.09072	0.278223	0.308661	-0.000812493	0.000812493	0.000812493	0.000812493	
0.504	1.24345	0.276626	0.306657	-0.000966823	0.000966823	0.000966823	0.000966823	
0.5045	1.39496	0.274803	0.304351	-0.00112015	0.00112015	0.00112015	0.00112015	
0.505	1.54508	0.272757	0.301745	-0.00127233	0.00127233	0.00127233	0.00127233	
0.5055	1.69369	0.270489	0.298841	-0.0014232	0.0014232	0.0014232	0.0014232	
0.506	1.84062	0.268002	0.295642	-0.00157262	0.00157262	0.00157262	0.00157262	
0.5065	1.98574	0.265298	0.292151	-0.00172044	0.00172044	0.00172044	0.00172044	
0.507	2.1289	0.262379	0.288372	-0.00186652	0.00186652	0.00186652	0.00186652	
0.5075	2.26995	0.259249	0.284309	-0.0020107	0.0020107	0.0020107	0.0020107	
0.508	2.40877	0.25591	0.279965	-0.00215286	0.00215286	0.00215286	0.00215286	
0.5085	2.54521	0.252366	0.275345	-0.00229284	0.00229284	0.00229284	0.00229284	
0.509	2.67913	0.248621	0.270453	-0.00243051	0.00243051	0.00243051	0.00243051	
0.5095	2.81042	0.244677	0.265294	-0.00256574	0.00256574	0.00256574	0.00256574	
0.51	2.93893	0.240539	0.259874	-0.00269839	0.00269839	0.00269839	0.00269839	
0.5105	3.06454	0.236212	0.254197	-0.00282832	0.00282832	0.00282832	0.00282832	
0.511	3.18712	0.231698	0.248269	-0.00295542	0.00295542	0.00295542	0.00295542	
0.5115	3.30656	0.227003	0.242096	-0.00307956	0.00307956	0.00307956	0.00307956	
0.512	3.42274	0.222131	0.235684	-0.0032006	0.0032006	0.0032006	0.0032006	
0.5125	3.53553	0.217087	0.22904	-0.00331845	0.00331845	0.00331845	0.00331845	
0.513	3.64484	0.211876	0.22217	-0.00343297	0.00343297	0.00343297	0.00343297	
0.5135	3.75056	0.206504	0.215081	-0.00354405	0.00354405	0.00354405	0.00354405	
0.514	3.85257	0.200974	0.207779	-0.00365159	0.00365159	0.00365159	0.00365159	
0.5145	3.95078	0.195293	0.200273	-0.00375548	0.00375548	0.00375548	0.00375548	
0.515	4.04508	0.189467	0.192569	-0.00385562	0.00385562	0.00385562	0.00385562	
0.5155	4.1354	0.1835	0.184674	-0.0039519	0.0039519	0.0039519	0.0039519	
0.516	4.22164	0.1774	0.176598	-0.00404424	0.00404424	0.00404424	0.00404424	
0.5165	4.30371	0.171172	0.168347	-0.00413254	0.00413254	0.00413254	0.00413254	
0.517	4.38153	0.164821	0.159931	-0.00421671	0.00421671	0.00421671	0.00421671	
0.5175	4.45503	0.158355	0.151356	-0.00429668	0.00429668	0.00429668	0.00429668	
0.518	4.52414	0.15178	0.142632	-0.00437236	0.00437236	0.00437236	0.00437236	
0.5185	4.58877	0.145101	0.133768	-0.00444367	0.00444367	0.00444367	0.00444367	
0.519	4.64888	0.138327	0.124771	-0.00451056	0.00451056	0.00451056	0.00451056	
0.5195	4.7044	0.131462	0.115652	-0.00457294	0.00457294	0.00457294	0.00457294	
0.52	4.75528	0.124515	0.106418	-0.00463077	0.00463077	0.00463077	0.00463077	
0.5205	4.80147	0.117492	0.0970796	-0.00468398	0.00468398	0.00468398	0.00468398	
0.521	4.84292	0.110399	0.0876452	-0.00473252	0.00473252	0.00473252	0.00473252	
0.5215	4.87958	0.103245	0.0781243	-0.00477634	0.00477634	0.00477634	0.00477634	
0.522	4.91144	0.0960352	0.0685264	-0.0048154	0.0048154	0.0048154	0.0048154	
0.5225	4.93844	0.0887774	0.058861	-0.00484966	0.00484966	0.00484966	0.00484966	
0.523	4.96057	0.0814787	0.0491375	-0.00487909	0.00487909	0.00487909	0.00487909	
0.5235	4.97781	0.0741463	0.0393655	-0.00490366	0.00490366	0.00490366	0.00490366	
0.524	4.99013	0.0667874	0.0295547	-0.00492335	0.00492335	0.00492335	0.00492335	
0.5245	4.99753	0.0594092	0.0197149	-0.00493812	0.00493812	0.00493812	0.00493812	
0.525	5	0.052019	0.00985556	-0.00494798	0.00494798	0.00494798	0.00494798	
0.5255	4.99753	0.044624	-1.34069e-05	-0.00495291	0.00495291	0.00495291	0.00495291	
0.526	4.99013	0.0372315	-0.00988232	-0.0049529	0.0049529	0.0049529	0.0049529	
0.5265	4.97781	0.0298489	-0.0197414	-0.00494796	0.00494796	0.00494796	0.00494796	
0.527	4.96057	0.0224833	-0.029581	-0.00493809	0.00493809	0.00493809	0.00493809	
0.5275	4.93844	0.015142	-0.0393914	-0.0049233	0.0049233	0.0049233	0.0049233	
0.528	4.91144	0.00783218	-0.0491628	-0.0049036	0.0049036	0.0049036	0.0049036	
0.5285	4.87958	0.000561127	-0.0588856	-0.00487902	0.00487902	0.00487902	0.00487902	
0.529	4.84292	-0.00666406	-0.0685503	-0.00484958	0.00484958	0.00484958	0.00484958	
0.5295	4.80147	-0.0138363	-0.0781473	-0.0048153	0.0048153	0.0048153	0.0048153	
0.53	4.75528	-0.0209485	-0.0876672	-0.00477623	0.00477623	0.00477623	0.00477623	
0.5305	4.7044	-0.0279936	-0.0971004	-0.0047324	0.0047324	0.0047324	0.0047324	
0.531	4.64888	-0.0349648	-0.106438	-0.00468385	0.00468385	0.00468385	0.00468385	
0.5315	4.58877	-0.0418552	-0.11567	-0.00463063	0.00463063	0.00463063	0.00463063	
0.532	4.52414	-0.048658	-0.124788	-0.00457279	0.00457279	0.00457279	0.00457279	
0.5325	4.45503	-0.0553665	-0.133783	-0.0045104	0.0045104	0.0045104	0.0045104	
0.533	4.38153	-0.0619741	-0.142646	-0.00444351	0.00444351	0.00444351	0.00444351	
0.5335	4.30371	-0.0684744	-0.151368	-0.00437218	0.00437218	0.00437218	0.00437218	
0.534	4.22164	-0.0748609	-0.159941	-0.0042965	0.0042965	0.0042965	0.0042965	
0.5345	4.1354	-0.0811274	-0.168355	-0.00421653	0.00421653	0.00421653	0.00421653	
0.535	4.04508	-0.0872676	-0.176604	-0.00413235	0.00413235	0.00413235	0.00413235	
0.5355	3.95078	-0.0932756	-0.184678	-0.00404405	0.00404405	0.00404405	0.00404405	
0.536	3.85257	-0.0991454	-0.19257	-0.00395171	0.00395171	0.00395171	0.00395171	
0.5365	3.75056	-0.104871	-0.200272	-0.00385543	0.00385543	0.00385543	0.00385543	
0.537	3.64484	-0.110448	-0.207776	-0.00375529	0.00375529	0.00375529	0.00375529	
0.5375	3.53553	-0.115869	-0.215075	-0.0036514	0.0036514	0.0036514	0.0036514	
0.538	3.42274	-0.12113	-0.222161	-0.00354387	0.00354387	0.00354387	0.00354387	
0.5385	3.30656	-0.126226	-0.229029	-0.00343278	0.00343278	0.00343278	0.00343278	
0.539	3.18712	-0.131151	-0.23567	-0.00331827	0.00331827	0.00331827	0.00331827	
0.5395	3.06454	-0.1359	-0.242079	-0.00320044	0.00320044	0.00320044	0.00320044	
0.54	2.93893	-0.14047	-0.248249	-0.0030794	0.0030794	0.0030794	0.0030794	
0.5405	2.81042	-0.144855	-0.254173	-0.00295527	0.00295527	0.00295527	0.00295527	
0.541	2.67913	-0.149051	-0.259847	-0.00282818	0.00282818	0.00282818	0.00282818	
0.5415	2.54521	-0.153054	-0.265265	-0.00269826	0.00269826	0.00269826	0.00269826	
0.542	2.40877	-0.156861	-0.27042	-0.00256563	0.00256563	0.00256563	0.00256563	
0.5425	2.26995	-0.160466	-0.275309	-0.00243042	0.00243042	0.00243042	0.00243042	
0.543	2.1289	-0.163868	-0.279926	-0.00229276	0.00229276	0.00229276	0.00229276	
0.5435	1.98574	-0.167062	-0.284266	-0.0021528	0.0021528	0.0021528	0.0021528	
0.544	1.84062	-0.170046	-0.288326	-0.00201067	0.00201067	0.00201067	0.00201067	
0.5445	1.69369	-0.172816	-0.292102	-0.00186651	0.00186651	0.00186651	0.00186651	
0.545	1.54508	-0.17537	-0.295589	-0.00172045	0.00172045	0.00172045	0.00172045	
0.5455	1.39496	-0.177705	-0.298784	-0.00157266	0.00157266	0.00157266	0.00157266	
0.546	1.24345	-0.179819	-0.301684	-0.00142327	0.00142327	0.00142327	0.00142327	
0.5465	1.09072	-0.18171	-0.304287	-0.00127243	0.00127243	0.00127243	0.00127243	
0.547	0.936907	-0.183376	-0.306589	-0.00112028	0.00112028	0.00112028	0.00112028	
0.5475	0.782172	-0.184816	-0.308589	-0.000966988	0.000966988	0.000966988	0.000966988	
0.548	0.626666	-0.186027	-0.310284	-0.000812693	0.000812693	0.000812693	0.000812693	
0.5485	0.470542	-0.18701	-0.311673	-0.000657551	0.000657551	0.000657551	0.000657551	
0.549	0.313953	-0.187762	-0.312754	-0.000501715	0.000501715	0.000501715	0.000501715	
0.5495	0.157054	-0.188284	-0.313527	-0.000345338	0.000345338	0.000345338	0.000345338	
0.55	1.62322e-12	-0.188574	-0.31399	-0.000188574	0.000188574	0.000188574	0.000188574	
0.5505	-0.157054	-0.188633	-0.314143	-3.15793e-05	3.15793e-05	3.15793e-05	3.15793e-05	
0.551	-0.313953	-0.18846	-0.313986	0.000125492	-0.000125492	-0.000125492	-0.000125492	
0.5515	-0.470542	-0.188056	-0.313519	0.000282485	-0.000282485	-0.000282485	-0.000282485	
0.552	-0.626666	-0.187421	-0.312743	0.000439245	-0.000439245	-0.000439245	-0.000439245	
0.5525	-0.782172	-0.186556	-0.311658	0.000595616	-0.000595616	-0.000595616	-0.000595616	
0.553	-0.936907	-0.185461	-0.310265	0.000751445	-0.000751445	-0.000751445	-0.000751445	
0.5535	-1.09072	-0.184138	-0.308567	0.000906578	-0.000906578	-0.000906578	-0.000906578	
0.554	-1.24345	-0.182588	-0.306563	0.00106086	-0.00106086	-0.00106086	-0.00106086	
0.5545	-1.39496	-0.180812	-0.304257	0.00121414	-0.00121414	-0.00121414	-0.00121414	
0.555	-1.54508	-0.178813	-0.301651	0.00136627	-0.00136627	-0.00136627	-0.00136627	
0.5555	-1.69369	-0.176592	-0.298747	0.0015171	-0.0015171	-0.0015171	-0.0015171	
0.556	-1.84062	-0.174152	-0.295548	0.00166647	-0.00166647	-0.00166647	-0.00166647	
0.5565	-1.98574	-0.171495	-0.292058	0.00181424	-0.00181424	-0.00181424	-0.00181424	
0.557	-2.1289	-0.168623	-0.288279	0.00196027	-0.00196027	-0.00196027	-0.00196027	
0.5575	-2.26995	-0.16554	-0.284215	0.00210441	-0.00210441	-0.00210441	-0.00210441	
0.558	-2.40877	-0.162248	-0.279871	0.00224652	-0.00224652	-0.00224652	-0.00224652	
0.5585	-2.54521	-0.158751	-0.275251	0.00238646	-0.00238646	-0.00238646	-0.00238646	
0.559	-2.67913	-0.155052	-0.270359	0.00252408	-0.00252408	-0.00252408	-0.00252408	
0.5595	-2.81042	-0.151156	-0.2652	0.00265926	-0.00265926	-0.00265926	-0.00265926	
0.56	-2.93893	-0.147065	-0.25978	0.00279186	-0.00279186	-0.00279186	-0.00279186	
0.5605	-3.06454	-0.142784	-0.254103	0.00292175	-0.00292175	-0.00292175	-0.00292175	
0.561	-3.18712	-0.138317	-0.248175	0.0030488	-0.0030488	-0.0030488	-0.0030488	
0.5615	-3.30656	-0.133669	-0.242003	0.00317289	-0.00317289	-0.00317289	-0.00317289	
0.562	-3.42274	-0.128843	-0.235591	0.00329389	-0.00329389	-0.00329389	-0.00329389	
0.5625	-3.53553	-0.123846	-0.228947	0.00341169	-0.00341169	-0.00341169	-0.00341169	
0.563	-3.64484	-0.118682	-0.222077	0.00352616	-0.00352616	-0.00352616	-0.00352616	
0.5635	-3.75056	-0.113356	-0.214988	0.0036372	-0.0036372	-0.0036372	-0.0036372	
0.564	-3.85257	-0.107873	-0.207686	0.00374469	-0.00374469	-0.00374469	-0.00374469	
0.5645	-3.95078	-0.102239	-0.20018	0.00384854	-0.00384854	-0.00384854	-0.00384854	
0.565	-4.04508	-0.0964589	-0.192475	0.00394863	-0.00394863	-0.00394863	-0.00394863	
0.5655	-4.1354	-0.0905391	-0.184581	0.00404486	-0.00404486	-0.00404486	-0.00404486	
0.566	-4.22164	-0.0844852	-0.176505	0.00413715	-0.00413715	-0.00413715	-0.00413715	
0.5665	-4.30371	-0.0783032	-0.168254	0.00422541	-0.00422541	-0.00422541	-0.00422541	
0.567	-4.38153	-0.0719993	-0.159838	0.00430953	-0.00430953	-0.00430953	-0.00430953	
0.5675	-4.45503	-0.0655796	-0.151263	0.00438945	-0.00438945	-0.00438945	-0.00438945	
0.568	-4.52414	-0.0590506	-0.14254	0.00446508	-0.00446508	-0.00446508	-0.00446508	
0.5685	-4.58877	-0.0524187	-0.133675	0.00453635	-0.00453635	-0.00453635	-0.00453635	
0.569	-4.64888	-0.0456904	-0.124679	0.00460319	-0.00460319	-0.00460319	-0.00460319	
0.5695	-4.7044	-0.0388725	-0.115559	0.00466553	-0.00466553	-0.00466553	-0.00466553	
0.57	-4.75528	-0.0319716	-0.106326	0.00472331	-0.00472331	-0.00472331	-0.00472331	
0.5705	-4.80147	-0.0249947	-0.096987	0.00477647	-0.00477647	-0.00477647	-0.00477647	
0.571	-4.84292	-0.0179486	-0.0875526	0.00482497	-0.00482497	-0.00482497	-0.00482497	
0.5715	-4.87958	-0.0108403	-0.0780318	0.00486874	-0.00486874	-0.00486874	-0.00486874	
0.572	-4.91144	-0.00367682	-0.068434	0.00490776	-0.00490776	-0.00490776	-0.00490776	
0.5725	-4.93844	0.00353473	-0.0587686	0.00494198	-0.00494198	-0.00494198	-0.00494198	
0.573	-4.96057	0.0107872	-0.0490451	0.00497136	-0.00497136	-0.00497136	-0.00497136	
0.5735	-4.97781	0.0180734	-0.0392732	0.00499588	-0.00499588	-0.00499588	-0.00499588	
0.574	-4.99013	0.0253862	-0.0294625	0.00501552	-0.00501552	-0.00501552	-0.00501552	
0.5745	-4.99753	0.0327183	-0.0196226	0.00503025	-0.00503025	-0.00503025	-0.00503025	
0.575	-5	0.0400624	-0.00976339	0.00504006	-0.00504006	-0.00504006	-0.00504006	
0.5755	-4.99753	0.0474113	0.000105534	0.00504494	-0.00504494	-0.00504494	-0.00504494	
0.576	-4.99013	0.0547577	0.0099744	0.00504489	-0.00504489	-0.00504489	-0.00504489	
0.5765	-4.97781	0.0620943	0.0198335	0.0050399	-0.0050399	-0.0050399	-0.0050399	
0.577	-4.96057	0.0694139	0.029673	0.00502999	-0.00502999	-0.00502999	-0.00502999	
0.5775	-4.93844	0.0767092	0.0394833	0.00501515	-0.00501515	-0.00501515	-0.00501515	
0.578	-4.91144	0.083973	0.0492547	0.00499541	-0.00499541	-0.00499541	-0.00499541	
0.5785	-4.87958	0.0911981	0.0589775	0.00497078	-0.00497078	-0.00497078	-0.00497078	
0.579	-4.84292	0.0983774	0.0686421	0.00494129	-0.00494129	-0.00494129	-0.00494129	
0.5795	-4.80147	0.105504	0.0782391	0.00490697	-0.00490697	-0.00490697	-0.00490697	
0.58	-4.75528	0.11257	0.0877589	0.00486785	-0.00486785	-0.00486785	-0.00486785	
0.5805	-4.7044	0.119569	0.0971921	0.00482397	-0.00482397	-0.00482397	-0.00482397	
0.581	-4.64888	0.126495	0.106529	0.00477538	-0.00477538	-0.00477538	-0.00477538	
0.5815	-4.58877	0.133339	0.115762	0.00472211	-0.00472211	-0.00472211	-0.00472211	
0.582	-4.52414	0.140096	0.12488	0.00466423	-0.00466423	-0.00466423	-0.00466423	
0.5825	-4.45503	0.146759	0.133875	0.00460179	-0.00460179	-0.00460179	-0.00460179	
0.583	-4.38153	0.153321	0.142737	0.00453485	-0.00453485	-0.00453485	-0.00453485	
0.5835	-4.30371	0.159775	0.151459	0.00446349	-0.00446349	-0.00446349	-0.00446349	
0.584	-4.22164	0.166116	0.160032	0.00438776	-0.00438776	-0.00438776	-0.00438776	
0.5845	-4.1354	0.172337	0.168447	0.00430774	-0.00430774	-0.00430774	-0.00430774	
0.585	-4.04508	0.178432	0.176695	0.00422352	-0.00422352	-0.00422352	-0.00422352	
0.5855	-3.95078	0.184394	0.184769	0.00413517	-0.00413517	-0.00413517	-0.00413517	
0.586	-3.85257	0.190218	0.192661	0.00404278	-0.00404278	-0.00404278	-0.00404278	
0.5865	-3.75056	0.195899	0.200363	0.00394645	-0.00394645	-0.00394645	-0.00394645	
0.587	-3.64484	0.201429	0.207867	0.00384627	-0.00384627	-0.00384627	-0.00384627	
0.5875	-3.53553	0.206805	0.215166	0.00374234	-0.00374234	-0.00374234	-0.00374234	
0.588	-3.42274	0.212021	0.222252	0.00363476	-0.00363476	-0.00363476	-0.00363476	
0.5885	-3.30656	0.217071	0.22912	0.00352363	-0.00352363	-0.00352363	-0.00352363	
0.589	-3.18712	0.22195	0.235761	0.00340907	-0.00340907	-0.00340907	-0.00340907	
0.5895	-3.06454	0.226654	0.24217	0.00329119	-0.00329119	-0.00329119	-0.00329119	
0.59	-2.93893	0.231178	0.248339	0.0031701	-0.0031701	-0.0031701	-0.0031701	
0.5905	-2.81042	0.235518	0.254264	0.00304593	-0.00304593	-0.00304593	-0.00304593	
0.591	-2.67913	0.239669	0.259938	0.0029188	-0.0029188	-0.0029188	-0.0029188	
0.5915	-2.54521	0.243627	0.265355	0.00278883	-0.00278883	-0.00278883	-0.00278883	
0.592	-2.40877	0.247388	0.270511	0.00265616	-0.00265616	-0.00265616	-0.00265616	
0.5925	-2.26995	0.250948	0.275399	0.0025209	-0.0025209	-0.0025209	-0.0025209	
0.593	-2.1289	0.254305	0.280016	0.0023832	-0.0023832	-0.0023832	-0.0023832	
0.5935	-1.98574	0.257454	0.284357	0.00224319	-0.00224319	-0.00224319	-0.00224319	
0.594	-1.84062	0.260392	0.288417	0.00210101	-0.00210101	-0.00210101	-0.00210101	
0.5945	-1.69369	0.263117	0.292192	0.00195681	-0.00195681	-0.00195681	-0.00195681	
0.595	-1.54508	0.265625	0.295679	0.00181071	-0.00181071	-0.00181071	-0.00181071	
0.5955	-1.39496	0.267915	0.298874	0.00166287	-0.00166287	-0.00166287	-0.00166287	
0.596	-1.24345	0.269984	0.301775	0.00151343	-0.00151343	-0.00151343	-0.00151343	
0.5965	-1.09072	0.27183	0.304377	0.00136255	-0.00136255	-0.00136255	-0.00136255	
0.597	-0.936907	0.273451	0.30668	0.00121036	-0.00121036	-0.00121036	-0.00121036	
0.5975	-0.782172	0.274846	0.308679	0.00105702	-0.00105702	-0.00105702	-0.00105702	
0.598	-0.626666	0.276012	0.310374	0.000902678	-0.000902678	-0.000902678	-0.000902678	
0.5985	-0.470542	0.27695	0.311763	0.000747491	-0.000747491	-0.000747491	-0.000747491	
0.599	-0.313953	0.277657	0.312844	0.00059161	-0.00059161	-0.00059161	-0.00059161	
0.5995	-0.157054	0.278134	0.313617	0.000435188	-0.000435188	-0.000435188	-0.000435188	
0.6	-3.3469e-12	0.278379	0.31408	0.000278379	-0.000278379	-0.000278379	-0.000278379	
0.6005	0.157054	0.278393	0.314233	0.000121339	-0.000121339	-0.000121339	-0.000121339	
0.601	0.313953	0.278176	0.314076	-3.57771e-05	3.57771e-05	3.57771e-05	3.57771e-05	
0.6015	0.470542	0.277727	0.313609	-0.000192815	0.000192815	0.000192815	0.000192815	
0.602	0.626666	0.277047	0.312833	-0.00034962	0.00034962	0.00034962	0.00034962	
0.6025	0.782172	0.276136	0.311748	-0.000506036	0.000506036	0.000506036	0.000506036	
0.603	0.936907	0.274997	0.310355	-0.00066191	0.00066191	0.00066191	0.00066191	
0.6035	1.09072	0.273629	0.308656	-0.000817087	0.000817087	0.000817087	0.000817087	
0.604	1.24345	0.272034	0.306653	-0.000971415	0.000971415	0.000971415	0.000971415	
0.6045	1.39496	0.270214	0.304347	-0.00112474	0.00112474	0.00112474	0.00112474	
0.605	1.54508	0.26817	0.30174	-0.00127692	0.00127692	0.00127692	0.00127692	
0.6055	1.69369	0.265904	0.298836	-0.00142779	0.00142779	0.00142779	0.00142779	
0.606	1.84062	0.263419	0.295637	-0.0015772	0.0015772	0.0015772	0.0015772	
0.6065	1.98574	0.260717	0.292147	-0.00172502	0.00172502	0.00172502	0.00172502	
0.607	2.1289	0.257801	0.288368	-0.0018711	0.0018711	0.0018711	0.0018711	
0.6075	2.26995	0.254673	0.284304	-0.00201528	0.00201528	0.00201528	0.00201528	
0.608	2.40877	0.251336	0.27996	-0.00215743	0.00215743	0.00215743	0.00215743	
0.6085	2.54521	0.247795	0.27534	-0.00229741	0.00229741	0.00229741	0.00229741	
0.609	2.67913	0.244052	0.270448	-0.00243508	0.00243508	0.00243508	0.00243508	
0.6095	2.81042	0.24011	0.26529	-0.00257031	0.00257031	0.00257031	0.00257031	
0.61	2.93893	0.235975	0.259869	-0.00270295	0.00270295	0.00270295	0.00270295	
0.6105	3.06454	0.23165	0.254192	-0.00283289	0.00283289	0.00283289	0.00283289	
0.611	3.18712	0.227138	0.248264	-0.00295998	0.00295998	0.00295998	0.00295998	
0.6115	3.30656	0.222446	0.242092	-0.00308411	0.00308411	0.00308411	0.00308411	
0.612	3.42274	0.217576	0.23568	-0.00320516	0.00320516	0.00320516	0.00320516	
0.6125	3.53553	0.212534	0.229036	-0.003323	0.003323	0.003323	0.003323	
0.613	3.64484	0.207326	0.222166	-0.00343752	0.00343752	0.00343752	0.00343752	
0.6135	3.75056	0.201955	0.215076	-0.0035486	0.0035486	0.0035486	0.0035486	
0.614	3.85257	0.196428	0.207775	-0.00365614	0.00365614	0.00365614	0.00365614	
0.6145	3.95078	0.190749	0.200268	-0.00376003	0.00376003	0.00376003	0.00376003	
