Time	V(N001)	V(N002)	I(V1)	I(R1)	I(C1)	
4.587	-3.64484	-0.0527889	0.00359205	0.00359205	0.00359205	
4.588	-3.42274	-0.056381	0.00336635	0.00336635	0.00336635	
4.589	-3.18712	-0.0597473	0.00312737	0.00312737	0.00312737	
4.59	-2.93893	-0.0628747	0.00287605	0.00287605	0.00287605	
4.591	-2.67913	-0.0657507	0.00261338	0.00261338	0.00261338	
4.592	-2.40877	-0.0683641	0.0023404	0.0023404	0.0023404	
4.593	-2.1289	-0.0707045	0.00205819	0.00205819	0.00205819	
4.594	-1.84062	-0.0727627	0.00176786	0.00176786	0.00176786	
4.595	-1.54508	-0.0745306	0.00147055	0.00147055	0.00147055	
4.596	-1.24345	-0.0760011	0.00116745	0.00116745	0.00116745	
4.597	-0.936907	-0.0771686	0.000859738	0.000859738	0.000859738	
4.598	-0.626666	-0.0780283	0.000548638	0.000548638	0.000548638	
4.599	-0.313953	-0.078577	0.000235376	0.000235376	0.000235376	
4.6	-4.04862e-11	-0.0788123	-7.88123e-05	-7.88123e-05	-7.88123e-05	
4.601	0.313953	-0.0787335	-0.000392686	-0.000392686	-0.000392686	
4.602	0.626666	-0.0783408	-0.000705007	-0.000705007	-0.000705007	
4.603	0.936907	-0.0776358	-0.00101454	-0.00101454	-0.00101454	
4.604	1.24345	-0.0766213	-0.00132007	-0.00132007	-0.00132007	
4.605	1.54508	-0.0753012	-0.00162039	-0.00162039	-0.00162039	
4.606	1.84062	-0.0736808	-0.0019143	-0.0019143	-0.0019143	
4.607	2.1289	-0.0717665	-0.00220066	-0.00220066	-0.00220066	
4.608	2.40877	-0.0695659	-0.00247833	-0.00247833	-0.00247833	
4.609	2.67913	-0.0670875	-0.00274622	-0.00274622	-0.00274622	
4.61	2.93893	-0.0643413	-0.00300327	-0.00300327	-0.00300327	
4.611	3.18712	-0.061338	-0.00324846	-0.00324846	-0.00324846	
4.612	3.42274	-0.0580896	-0.00348083	-0.00348083	-0.00348083	
4.613	3.64484	-0.0546088	-0.00369945	-0.00369945	-0.00369945	
4.614	3.85257	-0.0509093	-0.00390348	-0.00390348	-0.00390348	
4.615	4.04508	-0.0470058	-0.00409209	-0.00409209	-0.00409209	
4.616	4.22164	-0.0429137	-0.00426455	-0.00426455	-0.00426455	
4.617	4.38153	-0.0386492	-0.00442018	-0.00442018	-0.00442018	
4.618	4.52414	-0.034229	-0.00455836	-0.00455836	-0.00455836	
4.619	4.64888	-0.0296706	-0.00467855	-0.00467855	-0.00467855	
4.62	4.75528	-0.0249921	-0.00478027	-0.00478027	-0.00478027	
4.621	4.84292	-0.0202118	-0.00486313	-0.00486313	-0.00486313	
4.622	4.91144	-0.0153487	-0.00492678	-0.00492678	-0.00492678	
4.623	4.96057	-0.0104219	-0.004971	-0.004971	-0.004971	
4.624	4.99013	-0.0054509	-0.00499558	-0.00499558	-0.00499558	
4.625	5	-0.000455318	-0.00500046	-0.00500046	-0.00500046	
4.626	4.99013	0.00454514	-0.00498559	-0.00498559	-0.00498559	
4.627	4.96057	0.00953073	-0.00495104	-0.00495104	-0.00495104	
4.628	4.91144	0.0144818	-0.00489695	-0.00489695	-0.00489695	
4.629	4.84292	0.0193787	-0.00482354	-0.00482354	-0.00482354	
4.63	4.75528	0.0242023	-0.00473108	-0.00473108	-0.00473108	
4.631	4.64888	0.0289333	-0.00461995	-0.00461995	-0.00461995	
4.632	4.52414	0.0335533	-0.00449058	-0.00449058	-0.00449058	
4.633	4.38153	0.0380439	-0.00434349	-0.00434349	-0.00434349	
4.634	4.22164	0.0423874	-0.00417925	-0.00417925	-0.00417925	
4.635	4.04508	0.0465666	-0.00399852	-0.00399852	-0.00399852	
4.636	3.85257	0.0505651	-0.003802	-0.003802	-0.003802	
4.637	3.64484	0.0543671	-0.00359048	-0.00359048	-0.00359048	
4.638	3.42274	0.0579576	-0.00336478	-0.00336478	-0.00336478	
4.639	3.18712	0.0613224	-0.0031258	-0.0031258	-0.0031258	
4.64	2.93893	0.0644482	-0.00287448	-0.00287448	-0.00287448	
4.641	2.67913	0.0673227	-0.00261181	-0.00261181	-0.00261181	
4.642	2.40877	0.0699345	-0.00233883	-0.00233883	-0.00233883	
4.643	2.1289	0.0722733	-0.00205662	-0.00205662	-0.00205662	
4.644	1.84062	0.0743299	-0.00176629	-0.00176629	-0.00176629	
4.645	1.54508	0.0760962	-0.00146899	-0.00146899	-0.00146899	
4.646	1.24345	0.0775652	-0.00116588	-0.00116588	-0.00116588	
4.647	0.936907	0.0787311	-0.000858175	-0.000858175	-0.000858175	
4.648	0.626666	0.0795893	-0.000547077	-0.000547077	-0.000547077	
4.649	0.313953	0.0801363	-0.000233816	-0.000233816	-0.000233816	
4.65	3.54242e-11	0.0803702	8.03702e-05	8.03702e-05	8.03702e-05	
4.651	-0.313953	0.0802898	0.000394242	0.000394242	0.000394242	
4.652	-0.626666	0.0798956	0.000706562	0.000706562	0.000706562	
4.653	-0.936907	0.079189	0.0010161	0.0010161	0.0010161	
4.654	-1.24345	0.0781729	0.00132162	0.00132162	0.00132162	
4.655	-1.54508	0.0768513	0.00162194	0.00162194	0.00162194	
4.656	-1.84062	0.0752293	0.00191585	0.00191585	0.00191585	
4.657	-2.1289	0.0733135	0.00220221	0.00220221	0.00220221	
4.658	-2.40877	0.0711113	0.00247988	0.00247988	0.00247988	
4.659	-2.67913	0.0686314	0.00274777	0.00274777	0.00274777	
4.66	-2.93893	0.0658836	0.00300481	0.00300481	0.00300481	
4.661	-3.18712	0.0628788	0.00325	0.00325	0.00325	
4.662	-3.42274	0.0596288	0.00348236	0.00348236	0.00348236	
4.663	-3.64484	0.0561465	0.00370099	0.00370099	0.00370099	
4.664	-3.85257	0.0524455	0.00390501	0.00390501	0.00390501	
4.665	-4.04508	0.0485405	0.00409363	0.00409363	0.00409363	
4.666	-4.22164	0.0444468	0.00426609	0.00426609	0.00426609	
4.667	-4.38153	0.0401807	0.00442171	0.00442171	0.00442171	
4.668	-4.52414	0.035759	0.00455989	0.00455989	0.00455989	
4.669	-4.64888	0.0311991	0.00468008	0.00468008	0.00468008	
4.67	-4.75528	0.0265191	0.0047818	0.0047818	0.0047818	
4.671	-4.84292	0.0217373	0.00486465	0.00486465	0.00486465	
4.672	-4.91144	0.0168726	0.00492831	0.00492831	0.00492831	
4.673	-4.96057	0.0119443	0.00497252	0.00497252	0.00497252	
4.674	-4.99013	0.00697177	0.00499711	0.00499711	0.00499711	
4.675	-5	0.00197467	0.00500197	0.00500197	0.00500197	
4.676	-4.99013	-0.00302731	0.00498711	0.00498711	0.00498711	
4.677	-4.96057	-0.00801441	0.00495256	0.00495256	0.00495256	
4.678	-4.91144	-0.012967	0.00489847	0.00489847	0.00489847	
4.679	-4.84292	-0.0178654	0.00482505	0.00482505	0.00482505	
4.68	-4.75528	-0.0226905	0.00473259	0.00473259	0.00473259	
4.681	-4.64888	-0.0274231	0.00462146	0.00462146	0.00462146	
4.682	-4.52414	-0.0320445	0.00449209	0.00449209	0.00449209	
4.683	-4.38153	-0.0365366	0.004345	0.004345	0.004345	
4.684	-4.22164	-0.0408816	0.00418076	0.00418076	0.00418076	
4.685	-4.04508	-0.0450624	0.00400002	0.00400002	0.00400002	
4.686	-3.85257	-0.0490624	0.0038035	0.0038035	0.0038035	
4.687	-3.64484	-0.0528659	0.00359198	0.00359198	0.00359198	
4.688	-3.42274	-0.0564579	0.00336628	0.00336628	0.00336628	
4.689	-3.18712	-0.0598242	0.0031273	0.0031273	0.0031273	
4.69	-2.93893	-0.0629515	0.00287597	0.00287597	0.00287597	
4.691	-2.67913	-0.0658274	0.00261331	0.00261331	0.00261331	
4.692	-2.40877	-0.0684407	0.00234033	0.00234033	0.00234033	
4.693	-2.1289	-0.0707811	0.00205812	0.00205812	0.00205812	
4.694	-1.84062	-0.0728392	0.00176778	0.00176778	0.00176778	
4.695	-1.54508	-0.074607	0.00147048	0.00147048	0.00147048	
4.696	-1.24345	-0.0760775	0.00116737	0.00116737	0.00116737	
4.697	-0.936907	-0.0772448	0.000859662	0.000859662	0.000859662	
4.698	-0.626666	-0.0781045	0.000548562	0.000548562	0.000548562	
4.699	-0.313953	-0.078653	0.0002353	0.0002353	0.0002353	
4.7	-3.0078e-11	-0.0788883	-7.88883e-05	-7.88883e-05	-7.88883e-05	
4.701	0.313953	-0.0788095	-0.000392762	-0.000392762	-0.000392762	
4.702	0.626666	-0.0784167	-0.000705083	-0.000705083	-0.000705083	
4.703	0.936907	-0.0777116	-0.00101462	-0.00101462	-0.00101462	
4.704	1.24345	-0.076697	-0.00132015	-0.00132015	-0.00132015	
4.705	1.54508	-0.0753768	-0.00162046	-0.00162046	-0.00162046	
4.706	1.84062	-0.0737564	-0.00191438	-0.00191438	-0.00191438	
4.707	2.1289	-0.071842	-0.00220074	-0.00220074	-0.00220074	
4.708	2.40877	-0.0696413	-0.00247841	-0.00247841	-0.00247841	
4.709	2.67913	-0.0671629	-0.0027463	-0.0027463	-0.0027463	
4.71	2.93893	-0.0644166	-0.00300334	-0.00300334	-0.00300334	
4.711	3.18712	-0.0614132	-0.00324853	-0.00324853	-0.00324853	
4.712	3.42274	-0.0581647	-0.0034809	-0.0034809	-0.0034809	
4.713	3.64484	-0.0546838	-0.00369953	-0.00369953	-0.00369953	
4.714	3.85257	-0.0509843	-0.00390355	-0.00390355	-0.00390355	
4.715	4.04508	-0.0470807	-0.00409217	-0.00409217	-0.00409217	
4.716	4.22164	-0.0429885	-0.00426463	-0.00426463	-0.00426463	
4.717	4.38153	-0.0387239	-0.00442026	-0.00442026	-0.00442026	
4.718	4.52414	-0.0343037	-0.00455844	-0.00455844	-0.00455844	
4.719	4.64888	-0.0297452	-0.00467863	-0.00467863	-0.00467863	
4.72	4.75528	-0.0250666	-0.00478035	-0.00478035	-0.00478035	
4.721	4.84292	-0.0202862	-0.0048632	-0.0048632	-0.0048632	
4.722	4.91144	-0.015423	-0.00492686	-0.00492686	-0.00492686	
4.723	4.96057	-0.0104962	-0.00497107	-0.00497107	-0.00497107	
4.724	4.99013	-0.00552511	-0.00499566	-0.00499566	-0.00499566	
4.725	5	-0.000529453	-0.00500053	-0.00500053	-0.00500053	
4.726	4.99013	0.00447108	-0.00498566	-0.00498566	-0.00498566	
4.727	4.96057	0.00945674	-0.00495112	-0.00495112	-0.00495112	
4.728	4.91144	0.0144079	-0.00489703	-0.00489703	-0.00489703	
4.729	4.84292	0.0193049	-0.00482361	-0.00482361	-0.00482361	
4.73	4.75528	0.0241285	-0.00473115	-0.00473115	-0.00473115	
4.731	4.64888	0.0288596	-0.00462002	-0.00462002	-0.00462002	
4.732	4.52414	0.0334797	-0.00449066	-0.00449066	-0.00449066	
4.733	4.38153	0.0379703	-0.00434356	-0.00434356	-0.00434356	
4.734	4.22164	0.0423139	-0.00417933	-0.00417933	-0.00417933	
4.735	4.04508	0.0464932	-0.00399859	-0.00399859	-0.00399859	
4.736	3.85257	0.0504918	-0.00380207	-0.00380207	-0.00380207	
4.737	3.64484	0.0542939	-0.00359055	-0.00359055	-0.00359055	
4.738	3.42274	0.0578844	-0.00336485	-0.00336485	-0.00336485	
4.739	3.18712	0.0612493	-0.00312587	-0.00312587	-0.00312587	
4.74	2.93893	0.0643752	-0.00287455	-0.00287455	-0.00287455	
4.741	2.67913	0.0672497	-0.00261188	-0.00261188	-0.00261188	
4.742	2.40877	0.0698616	-0.00233891	-0.00233891	-0.00233891	
4.743	2.1289	0.0722005	-0.0020567	-0.0020567	-0.0020567	
4.744	1.84062	0.0742572	-0.00176637	-0.00176637	-0.00176637	
4.745	1.54508	0.0760236	-0.00146906	-0.00146906	-0.00146906	
4.746	1.24345	0.0774926	-0.00116596	-0.00116596	-0.00116596	
4.747	0.936907	0.0786586	-0.000858248	-0.000858248	-0.000858248	
4.748	0.626666	0.0795168	-0.000547149	-0.000547149	-0.000547149	
4.749	0.313953	0.080064	-0.000233889	-0.000233889	-0.000233889	
4.75	2.5016e-11	0.0802979	8.02979e-05	8.02979e-05	8.02979e-05	
4.751	-0.313953	0.0802176	0.00039417	0.00039417	0.00039417	
4.752	-0.626666	0.0798234	0.00070649	0.00070649	0.00070649	
4.753	-0.936907	0.0791169	0.00101602	0.00101602	0.00101602	
4.754	-1.24345	0.0781009	0.00132155	0.00132155	0.00132155	
4.755	-1.54508	0.0767793	0.00162186	0.00162186	0.00162186	
4.756	-1.84062	0.0751575	0.00191578	0.00191578	0.00191578	
4.757	-2.1289	0.0732417	0.00220214	0.00220214	0.00220214	
4.758	-2.40877	0.0710395	0.00247981	0.00247981	0.00247981	
4.759	-2.67913	0.0685597	0.00274769	0.00274769	0.00274769	
4.76	-2.93893	0.065812	0.00300474	0.00300474	0.00300474	
4.761	-3.18712	0.0628073	0.00324993	0.00324993	0.00324993	
4.762	-3.42274	0.0595574	0.00348229	0.00348229	0.00348229	
4.763	-3.64484	0.0560751	0.00370092	0.00370092	0.00370092	
4.764	-3.85257	0.0523742	0.00390494	0.00390494	0.00390494	
4.765	-4.04508	0.0484692	0.00409355	0.00409355	0.00409355	
4.766	-4.22164	0.0443757	0.00426602	0.00426602	0.00426602	
4.767	-4.38153	0.0401097	0.00442164	0.00442164	0.00442164	
4.768	-4.52414	0.035688	0.00455982	0.00455982	0.00455982	
4.769	-4.64888	0.0311282	0.00468001	0.00468001	0.00468001	
4.77	-4.75528	0.0264482	0.00478173	0.00478173	0.00478173	
4.771	-4.84292	0.0216665	0.00486458	0.00486458	0.00486458	
4.772	-4.91144	0.0168019	0.00492824	0.00492824	0.00492824	
4.773	-4.96057	0.0118736	0.00497245	0.00497245	0.00497245	
4.774	-4.99013	0.00690118	0.00499703	0.00499703	0.00499703	
4.775	-5	0.00190415	0.0050019	0.0050019	0.0050019	
4.776	-4.99013	-0.00309776	0.00498704	0.00498704	0.00498704	
4.777	-4.96057	-0.00808479	0.00495249	0.00495249	0.00495249	
4.778	-4.91144	-0.0130373	0.0048984	0.0048984	0.0048984	
4.779	-4.84292	-0.0179357	0.00482498	0.00482498	0.00482498	
4.78	-4.75528	-0.0227607	0.00473252	0.00473252	0.00473252	
4.781	-4.64888	-0.0274932	0.00462139	0.00462139	0.00462139	
4.782	-4.52414	-0.0321146	0.00449202	0.00449202	0.00449202	
4.783	-4.38153	-0.0366066	0.00434493	0.00434493	0.00434493	
4.784	-4.22164	-0.0409515	0.00418069	0.00418069	0.00418069	
4.785	-4.04508	-0.0451322	0.00399995	0.00399995	0.00399995	
4.786	-3.85257	-0.0491322	0.00380343	0.00380343	0.00380343	
4.787	-3.64484	-0.0529356	0.00359191	0.00359191	0.00359191	
4.788	-3.42274	-0.0565275	0.00336621	0.00336621	0.00336621	
4.789	-3.18712	-0.0598937	0.00312723	0.00312723	0.00312723	
4.79	-2.93893	-0.0630209	0.00287591	0.00287591	0.00287591	
4.791	-2.67913	-0.0658968	0.00261324	0.00261324	0.00261324	
4.792	-2.40877	-0.0685101	0.00234026	0.00234026	0.00234026	
4.793	-2.1289	-0.0708503	0.00205805	0.00205805	0.00205805	
4.794	-1.84062	-0.0729084	0.00176771	0.00176771	0.00176771	
4.795	-1.54508	-0.0746761	0.00147041	0.00147041	0.00147041	
4.796	-1.24345	-0.0761465	0.0011673	0.0011673	0.0011673	
4.797	-0.936907	-0.0773138	0.000859593	0.000859593	0.000859593	
4.798	-0.626666	-0.0781734	0.000548493	0.000548493	0.000548493	
4.799	-0.313953	-0.0787219	0.000235231	0.000235231	0.000235231	
4.8	-1.96698e-11	-0.0789571	-7.89571e-05	-7.89571e-05	-7.89571e-05	
4.801	0.313953	-0.0788782	-0.000392831	-0.000392831	-0.000392831	
4.802	0.626666	-0.0784853	-0.000705152	-0.000705152	-0.000705152	
4.803	0.936907	-0.0777802	-0.00101469	-0.00101469	-0.00101469	
4.804	1.24345	-0.0767655	-0.00132021	-0.00132021	-0.00132021	
4.805	1.54508	-0.0754453	-0.00162053	-0.00162053	-0.00162053	
4.806	1.84062	-0.0738248	-0.00191445	-0.00191445	-0.00191445	
4.807	2.1289	-0.0719103	-0.00220081	-0.00220081	-0.00220081	
4.808	2.40877	-0.0697095	-0.00247848	-0.00247848	-0.00247848	
4.809	2.67913	-0.067231	-0.00274636	-0.00274636	-0.00274636	
4.81	2.93893	-0.0644847	-0.00300341	-0.00300341	-0.00300341	
4.811	3.18712	-0.0614812	-0.0032486	-0.0032486	-0.0032486	
4.812	3.42274	-0.0582326	-0.00348097	-0.00348097	-0.00348097	
4.813	3.64484	-0.0547517	-0.00369959	-0.00369959	-0.00369959	
4.814	3.85257	-0.0510521	-0.00390362	-0.00390362	-0.00390362	
4.815	4.04508	-0.0471485	-0.00409223	-0.00409223	-0.00409223	
4.816	4.22164	-0.0430562	-0.0042647	-0.0042647	-0.0042647	
4.817	4.38153	-0.0387915	-0.00442032	-0.00442032	-0.00442032	
4.818	4.52414	-0.0343712	-0.00455851	-0.00455851	-0.00455851	
4.819	4.64888	-0.0298127	-0.0046787	-0.0046787	-0.0046787	
4.82	4.75528	-0.025134	-0.00478042	-0.00478042	-0.00478042	
4.821	4.84292	-0.0203536	-0.00486327	-0.00486327	-0.00486327	
4.822	4.91144	-0.0154903	-0.00492693	-0.00492693	-0.00492693	
4.823	4.96057	-0.0105634	-0.00497114	-0.00497114	-0.00497114	
4.824	4.99013	-0.00559226	-0.00499573	-0.00499573	-0.00499573	
4.825	5	-0.000596531	-0.0050006	-0.0050006	-0.0050006	
4.826	4.99013	0.00440407	-0.00498573	-0.00498573	-0.00498573	
4.827	4.96057	0.0093898	-0.00495118	-0.00495118	-0.00495118	
4.828	4.91144	0.014341	-0.0048971	-0.0048971	-0.0048971	
4.829	4.84292	0.0192381	-0.00482368	-0.00482368	-0.00482368	
4.83	4.75528	0.0240618	-0.00473122	-0.00473122	-0.00473122	
4.831	4.64888	0.028793	-0.00462009	-0.00462009	-0.00462009	
4.832	4.52414	0.0334131	-0.00449072	-0.00449072	-0.00449072	
4.833	4.38153	0.0379038	-0.00434363	-0.00434363	-0.00434363	
4.834	4.22164	0.0422474	-0.00417939	-0.00417939	-0.00417939	
4.835	4.04508	0.0464268	-0.00399866	-0.00399866	-0.00399866	
4.836	3.85257	0.0504255	-0.00380214	-0.00380214	-0.00380214	
4.837	3.64484	0.0542276	-0.00359062	-0.00359062	-0.00359062	
4.838	3.42274	0.0578182	-0.00336492	-0.00336492	-0.00336492	
4.839	3.18712	0.0611831	-0.00312594	-0.00312594	-0.00312594	
4.84	2.93893	0.0643091	-0.00287462	-0.00287462	-0.00287462	
4.841	2.67913	0.0671837	-0.00261195	-0.00261195	-0.00261195	
4.842	2.40877	0.0697956	-0.00233897	-0.00233897	-0.00233897	
4.843	2.1289	0.0721346	-0.00205676	-0.00205676	-0.00205676	
4.844	1.84062	0.0741914	-0.00176643	-0.00176643	-0.00176643	
4.845	1.54508	0.0759578	-0.00146913	-0.00146913	-0.00146913	
4.846	1.24345	0.0774269	-0.00116602	-0.00116602	-0.00116602	
4.847	0.936907	0.078593	-0.000858314	-0.000858314	-0.000858314	
4.848	0.626666	0.0794513	-0.000547215	-0.000547215	-0.000547215	
4.849	0.313953	0.0799985	-0.000233954	-0.000233954	-0.000233954	
4.85	1.43235e-11	0.0802324	8.02324e-05	8.02324e-05	8.02324e-05	
4.851	-0.313953	0.0801522	0.000394105	0.000394105	0.000394105	
4.852	-0.626666	0.0797581	0.000706424	0.000706424	0.000706424	
4.853	-0.936907	0.0790517	0.00101596	0.00101596	0.00101596	
4.854	-1.24345	0.0780357	0.00132149	0.00132149	0.00132149	
4.855	-1.54508	0.0767142	0.0016218	0.0016218	0.0016218	
4.856	-1.84062	0.0750924	0.00191572	0.00191572	0.00191572	
4.857	-2.1289	0.0731767	0.00220207	0.00220207	0.00220207	
4.858	-2.40877	0.0709746	0.00247974	0.00247974	0.00247974	
4.859	-2.67913	0.0684949	0.00274763	0.00274763	0.00274763	
4.86	-2.93893	0.0657473	0.00300467	0.00300467	0.00300467	
4.861	-3.18712	0.0627426	0.00324986	0.00324986	0.00324986	
4.862	-3.42274	0.0594927	0.00348223	0.00348223	0.00348223	
4.863	-3.64484	0.0560105	0.00370085	0.00370085	0.00370085	
4.864	-3.85257	0.0523097	0.00390488	0.00390488	0.00390488	
4.865	-4.04508	0.0484048	0.00409349	0.00409349	0.00409349	
4.866	-4.22164	0.0443113	0.00426595	0.00426595	0.00426595	
4.867	-4.38153	0.0400453	0.00442158	0.00442158	0.00442158	
4.868	-4.52414	0.0356238	0.00455976	0.00455976	0.00455976	
4.869	-4.64888	0.031064	0.00467995	0.00467995	0.00467995	
4.87	-4.75528	0.0263841	0.00478167	0.00478167	0.00478167	
4.871	-4.84292	0.0216024	0.00486452	0.00486452	0.00486452	
4.872	-4.91144	0.0167379	0.00492817	0.00492817	0.00492817	
4.873	-4.96057	0.0118097	0.00497238	0.00497238	0.00497238	
4.874	-4.99013	0.00683732	0.00499697	0.00499697	0.00499697	
4.875	-5	0.00184034	0.00500184	0.00500184	0.00500184	
4.876	-4.99013	-0.0031615	0.00498697	0.00498697	0.00498697	
4.877	-4.96057	-0.00814847	0.00495243	0.00495243	0.00495243	
4.878	-4.91144	-0.0131009	0.00489834	0.00489834	0.00489834	
4.879	-4.84292	-0.0179992	0.00482492	0.00482492	0.00482492	
4.88	-4.75528	-0.0228241	0.00473246	0.00473246	0.00473246	
4.881	-4.64888	-0.0275566	0.00462133	0.00462133	0.00462133	
4.882	-4.52414	-0.0321779	0.00449196	0.00449196	0.00449196	
4.883	-4.38153	-0.0366699	0.00434486	0.00434486	0.00434486	
4.884	-4.22164	-0.0410148	0.00418062	0.00418062	0.00418062	
4.885	-4.04508	-0.0451954	0.00399989	0.00399989	0.00399989	
4.886	-3.85257	-0.0491953	0.00380337	0.00380337	0.00380337	
4.887	-3.64484	-0.0529986	0.00359184	0.00359184	0.00359184	
4.888	-3.42274	-0.0565905	0.00336615	0.00336615	0.00336615	
4.889	-3.18712	-0.0599566	0.00312716	0.00312716	0.00312716	
4.89	-2.93893	-0.0630838	0.00287584	0.00287584	0.00287584	
4.891	-2.67913	-0.0659596	0.00261317	0.00261317	0.00261317	
4.892	-2.40877	-0.0685728	0.0023402	0.0023402	0.0023402	
4.893	-2.1289	-0.070913	0.00205798	0.00205798	0.00205798	
4.894	-1.84062	-0.072971	0.00176765	0.00176765	0.00176765	
4.895	-1.54508	-0.0747386	0.00147035	0.00147035	0.00147035	
4.896	-1.24345	-0.076209	0.00116724	0.00116724	0.00116724	
4.897	-0.936907	-0.0773762	0.00085953	0.00085953	0.00085953	
4.898	-0.626666	-0.0782358	0.00054843	0.00054843	0.00054843	
4.899	-0.313953	-0.0787842	0.000235168	0.000235168	0.000235168	
4.9	-9.26154e-12	-0.0790194	-7.90194e-05	-7.90194e-05	-7.90194e-05	
4.901	0.313953	-0.0789403	-0.000392893	-0.000392893	-0.000392893	
4.902	0.626666	-0.0785474	-0.000705214	-0.000705214	-0.000705214	
4.903	0.936907	-0.0778422	-0.00101475	-0.00101475	-0.00101475	
4.904	1.24345	-0.0768275	-0.00132028	-0.00132028	-0.00132028	
4.905	1.54508	-0.0755072	-0.00162059	-0.00162059	-0.00162059	
4.906	1.84062	-0.0738866	-0.00191451	-0.00191451	-0.00191451	
4.907	2.1289	-0.0719721	-0.00220087	-0.00220087	-0.00220087	
4.908	2.40877	-0.0697712	-0.00247854	-0.00247854	-0.00247854	
4.909	2.67913	-0.0672927	-0.00274643	-0.00274643	-0.00274643	
4.91	2.93893	-0.0645463	-0.00300347	-0.00300347	-0.00300347	
4.911	3.18712	-0.0615428	-0.00324866	-0.00324866	-0.00324866	
4.912	3.42274	-0.0582941	-0.00348103	-0.00348103	-0.00348103	
4.913	3.64484	-0.0548131	-0.00369966	-0.00369966	-0.00369966	
4.914	3.85257	-0.0511134	-0.00390368	-0.00390368	-0.00390368	
4.915	4.04508	-0.0472098	-0.00409229	-0.00409229	-0.00409229	
4.916	4.22164	-0.0431175	-0.00426476	-0.00426476	-0.00426476	
4.917	4.38153	-0.0388527	-0.00442039	-0.00442039	-0.00442039	
4.918	4.52414	-0.0344323	-0.00455857	-0.00455857	-0.00455857	
4.919	4.64888	-0.0298738	-0.00467876	-0.00467876	-0.00467876	
4.92	4.75528	-0.025195	-0.00478048	-0.00478048	-0.00478048	
4.921	4.84292	-0.0204145	-0.00486333	-0.00486333	-0.00486333	
4.922	4.91144	-0.0155512	-0.00492699	-0.00492699	-0.00492699	
4.923	4.96057	-0.0106242	-0.0049712	-0.0049712	-0.0049712	
4.924	4.99013	-0.00565301	-0.00499579	-0.00499579	-0.00499579	
4.925	5	-0.000657222	-0.00500066	-0.00500066	-0.00500066	
4.926	4.99013	0.00434344	-0.00498579	-0.00498579	-0.00498579	
4.927	4.96057	0.00932923	-0.00495124	-0.00495124	-0.00495124	
4.928	4.91144	0.0142805	-0.00489716	-0.00489716	-0.00489716	
4.929	4.84292	0.0191776	-0.00482374	-0.00482374	-0.00482374	
4.93	4.75528	0.0240014	-0.00473128	-0.00473128	-0.00473128	
4.931	4.64888	0.0287326	-0.00462015	-0.00462015	-0.00462015	
4.932	4.52414	0.0333528	-0.00449078	-0.00449078	-0.00449078	
4.933	4.38153	0.0378436	-0.00434369	-0.00434369	-0.00434369	
4.934	4.22164	0.0421873	-0.00417945	-0.00417945	-0.00417945	
4.935	4.04508	0.0463667	-0.00399872	-0.00399872	-0.00399872	
4.936	3.85257	0.0503654	-0.0038022	-0.0038022	-0.0038022	
4.937	3.64484	0.0541676	-0.00359068	-0.00359068	-0.00359068	
4.938	3.42274	0.0577583	-0.00336498	-0.00336498	-0.00336498	
4.939	3.18712	0.0611233	-0.003126	-0.003126	-0.003126	
4.94	2.93893	0.0642493	-0.00287468	-0.00287468	-0.00287468	
4.941	2.67913	0.067124	-0.00261201	-0.00261201	-0.00261201	
4.942	2.40877	0.069736	-0.00233903	-0.00233903	-0.00233903	
4.943	2.1289	0.072075	-0.00205682	-0.00205682	-0.00205682	
4.944	1.84062	0.0741318	-0.00176649	-0.00176649	-0.00176649	
4.945	1.54508	0.0758983	-0.00146919	-0.00146919	-0.00146919	
4.946	1.24345	0.0773675	-0.00116608	-0.00116608	-0.00116608	
4.947	0.936907	0.0785336	-0.000858373	-0.000858373	-0.000858373	
4.948	0.626666	0.079392	-0.000547274	-0.000547274	-0.000547274	
